,image0,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14,image15,image16,image17,image18,image19,image20,image21,image22,image23,image24,image25,image26,image27,image28,image29,image30,image31,image32,image33,image34,image35,image36,image37,image38,image39,image40,image41,image42,image43,image44,image45,image46,image47,image48,image49,image50,image51,image52,image53,image54,image55,image56,image57,image58,image59,image60,image61,image62,image63,image64,image65,image66,image67,image68,image69,image70,image71,image72,image73,image74,image75,image76,image77,image78,image79,image80,image81,image82,image83,image84,image85,image86,image87,image88,image89,image90,image91,image92,image93,image94,image95,image96,image97,image98,image99
255,0.1,0.1,0.1,0.1,0.1,0.0,0.09999999,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07606481,0.09143771,0.0,0.1,0.1,0.1,0.1,1.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.44941178,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.099999994,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.09999998,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.099999994,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.035601843,0.0,0.0
256,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.43058825,0.0,0.0,0.1,0.07606481,1.0,0.1,0.1,0.1,0.1,0.0,0.9929412,0.1,0.0,0.1,0.1,0.1,0.7835294,0.0,0.9894118,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.09999998,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.099999994,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.035601843,0.0,0.0
257,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.030733475,0.75529414,0.46235296,0.0,0.1,0.07606481,1.0,0.1,0.0,0.1,0.1,0.1,0.98588234,0.1,0.0,0.1,0.1,0.1,0.67529416,0.0,0.9894118,0.1,0.0,0.1,0.1,0.1,0.1,0.13529412,0.099999994,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.09999998,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.099999994,0.61764705,0.0,0.6211765,0.1,0.1,0.24470589,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.099999994,0.035601843,0.0,0.0
258,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999,0.8976471,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999,0.1,0.1,0.0,0.061809603,0.1,0.1,0.030733475,0.75529414,0.46235296,0.0,0.1,0.86037856,1.0,0.1,0.0,0.1,0.1,0.23764706,0.8835294,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.88941175,0.1,0.0,0.29764706,0.6576471,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.09999998,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.099999994,0.72,0.0,0.88941175,0.1,0.1,0.36,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.099999994,0.16831973,0.0,0.0
259,0.1,0.1,0.1,0.1,0.1,0.049411766,0.09999999,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.061809603,0.1,0.1,0.035933197,0.5576471,0.3529412,0.0,0.0,1.0,1.0,0.0,0.1,0.1,0.1,0.22,0.7835294,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.63882357,0.1,0.0,0.9929412,0.9929412,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.09999998,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.69529414,0.0,0.88941175,0.1,0.1,0.36,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.099999994,0.6232217,0.0,0.0
260,0.1,0.1,0.1,0.1,0.44941178,0.84000003,0.09999999,0.6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.061809603,0.1,0.24651662,0.024168486,0.31529412,0.0,0.0,0.0,0.91609204,1.0,0.0,0.1,0.1,0.1,0.22,0.56823534,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.060000002,0.1,0.1,0.9929412,0.8929412,0.1,0.1,0.1,0.22649024,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.09999998,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1882353,0.0,0.69529414,0.0,0.88941175,0.1,0.1,0.36,0.1,0.3917647,0.0,0.0,0.1,0.67529416,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.95263344,0.0,0.0
261,0.0,0.0,0.1,0.1,0.9929412,0.8929412,0.09999999,0.0,0.9964706,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999,0.1,0.1,0.1,0.6147508,0.43882355,0.7509804,0.12612927,0.31529412,0.0,0.18705882,0.1,0.43373913,1.0,0.0,0.114117645,0.1,0.1,0.22,0.49411768,0.1,0.1,0.1,0.13882354,0.1,0.0,0.0,0.0,0.70705885,0.0,0.9929412,0.65411764,0.1,0.1,0.0,0.7117647,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.09999998,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.18470588,0.7776471,0.099999994,0.69529414,0.16235295,0.88941175,0.1,0.1,0.36,0.1,0.6988236,0.1,0.0,0.1,0.98588234,0.09529412,0.0,0.7764706,0.1564706,0.0,0.0,0.014117648,0.1,0.0,0.1,0.0,0.09882353,0.327451,0.956555,0.0,0.45490196
262,0.18,0.4247059,0.1,0.1,0.9929412,0.9929412,0.64098805,0.1,0.9894118,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999,0.1,0.1,0.1,1.0,0.9894118,0.26317313,0.09475673,0.49882352,0.1,0.22235294,0.1,0.0,1.0,0.0,0.20235294,0.1,0.1,0.20588236,0.3494118,0.1,0.1882353,0.1,0.1,0.1,0.0,0.0,0.0,0.67176473,0.0,0.121176474,0.0,0.1,0.17294118,0.1282353,0.51960784,0.0,0.0,0.1,0.1,0.5470588,0.0,0.54117644,0.0,0.0,0.79882354,0.09999998,0.0,0.1,0.13411765,0.1,0.1,0.1,0.1,0.86588234,0.8976471,0.099999994,0.69529414,0.68941176,0.88941175,0.1,0.121176474,0.28941178,0.16,0.85058826,0.45176473,0.0,1.0,0.8447059,0.7517647,0.1,0.9929412,0.73176473,0.29294118,0.099999994,0.20117646,0.0,0.0,0.1,0.0,0.58588237,0.8960784,0.7996923,0.074117646,1.0
263,0.84000003,0.9929412,0.0,0.5117647,0.9929412,0.9929412,0.98706263,0.0,0.9894118,0.0,0.1,0.19176471,0.1,0.0,0.1,0.09999999,0.1,0.1,0.1,0.62259394,0.9894118,0.1,0.0,0.8552941,0.0,0.1564706,0.1,0.52785677,1.0,0.0,0.10235294,0.1,0.1,0.1,0.3494118,0.1,0.44941178,0.1,0.1,0.121176474,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.84705883,0.73882353,0.99433774,0.0,0.0,0.1,0.0,0.8682353,0.0,0.9929412,0.1,0.0,0.9682353,0.12745096,0.74235296,0.76,0.9929412,0.53058827,0.1,0.1,0.5517647,0.9505882,0.79764706,0.099999994,0.69529414,0.8752941,0.88941175,0.13529412,0.23058824,0.0,0.47764707,0.8929412,0.86470586,0.0,0.8929412,0.47764707,0.8929412,0.9576471,0.7282353,0.8929412,0.9964706,0.60196084,0.85411763,0.07058824,0.0,0.4211765,0.82235295,0.88941175,0.43725494,0.089888364,0.4658824,0.9098039
264,0.8929412,0.9929412,0.6858824,0.8929412,0.9929412,0.9929412,0.88431376,0.0,0.88941175,0.55058825,0.1,0.78000003,0.07058824,0.10235294,0.1,0.49607843,0.1,0.1,0.1,0.3990645,0.9894118,0.0,0.030733475,0.8552941,0.1,0.1,0.13882354,0.07606481,0.8679083,0.0,0.08470588,0.3964706,0.0,0.20941177,0.3494118,0.0,0.32235295,0.1,0.1,0.29764706,0.0,0.76235294,0.0,0.1,0.014117648,0.1,0.1,0.46,0.7835294,0.9894118,0.99433774,0.0,0.0,0.1,0.0,0.8929412,0.0,0.9929412,0.0,0.0,0.7764706,0.9651439,0.9082353,0.9929412,0.9929412,0.9752941,0.77411765,0.5764706,1.0,0.9752941,0.85058826,0.15490195,0.69529414,0.8964706,0.8929412,0.5729412,0.74235296,0.0,0.74941176,0.8964706,0.9929412,0.0,0.7235294,0.18117648,0.7588235,0.94,0.29058823,0.62823534,0.6047059,1.0,0.88941175,0.8447059,0.3635294,0.92235297,0.7482353,0.88941175,0.0,0.011456981,0.8929412,0.14901961
265,0.8929412,0.8929412,0.8858824,0.8929412,0.9929412,0.9929412,0.88431376,0.1,0.8964706,0.8929412,0.1,0.8929412,0.8964706,0.8964706,0.1,0.8607843,0.14823529,0.1,0.0,1.0,0.9894118,0.0,0.030733475,0.982353,0.1,0.1,0.9964706,0.07606481,0.66542506,0.1,0.0,0.82705885,0.0,0.62235296,0.3494118,0.0,0.49529412,0.1,0.28705883,0.9047059,0.0,0.8929412,0.0,0.1,0.67058825,0.0,0.0,0.6611765,0.07058824,0.9682353,0.8584436,0.0,0.0,0.0,0.0,0.8717647,0.99607843,0.6117647,0.0,0.11294118,0.13058823,0.8176471,0.24117649,0.8929412,0.9929412,0.8929412,0.9,0.9929412,1.0,0.50235295,0.88941175,0.42941177,0.69529414,0.8835294,0.88941175,0.7952941,0.80941176,0.0,0.9470588,0.8929412,0.5576471,0.8011765,0.074117646,0.22705883,0.37058824,0.1164706,0.114117645,0.0,0.1,0.60196084,0.67058825,0.88941175,0.8929412,0.9929412,0.28588235,0.82941175,0.39411765,0.15655503,0.8964706,0.0
266,0.67058825,0.9,0.98588234,0.9929412,0.9964706,0.9929412,0.8921569,0.0,0.88941175,0.8929412,0.1,0.88941175,0.8964706,0.8752941,0.1,0.89607847,0.8929412,0.1,0.7952941,1.0,0.7658824,0.0,0.030733475,0.9929412,0.1,0.1,0.9964706,0.07606481,1.0,0.1,0.0,0.9964706,0.31764707,0.22,0.5047059,0.1,0.2764706,0.03882353,0.9929412,0.8929412,0.0,0.21176471,0.0,0.1,0.89411765,0.0,0.0,0.17058824,0.0,0.20588236,0.14313725,0.0,0.6,0.1,0.0,0.38117647,0.99215686,0.17058824,0.20470588,0.7211765,0.0,0.0,0.1,0.8858824,0.7882353,0.8117647,0.9,0.7564706,0.32588238,0.007058824,0.8929412,0.8137255,0.69529414,0.51529413,0.88941175,0.9964706,0.88941175,0.0,0.9929412,0.8929412,0.5835294,0.8929412,0.1,0.5235294,0.20941177,0.1,0.1,0.1,0.1,0.099999994,0.22941178,0.8188235,0.3847059,0.6647059,0.0,0.3247059,0.8960784,0.39184913,0.7517647,0.0
267,0.50235295,0.8929412,0.9929412,0.9,0.9929412,0.73176473,0.88431376,0.1,0.9894118,0.9929412,0.21176471,0.43764704,0.20117646,0.0882353,0.21294118,0.89607847,0.8929412,0.3647059,0.9964706,0.540241,0.10235294,0.0,0.030733475,0.9929412,0.6929412,0.1,0.55529416,0.07606481,1.0,0.1,0.0,0.9964706,0.8964706,0.82,0.8929412,0.28,0.6611765,0.7588235,0.9894118,0.6647059,0.1,0.0,0.1,0.1,0.1,0.024705883,0.0,0.1,0.0,0.1,0.099999994,0.0,0.9,0.9,0.0,0.32941177,0.34901962,0.1,0.7105883,0.58588237,0.0,0.09999998,0.1,0.5011765,0.18117648,0.20470588,0.22588237,0.17058824,0.1,0.0,0.71294117,0.63725495,0.7058824,0.5294118,0.88941175,0.9929412,0.88941175,0.1,0.9894118,0.7588235,0.17411765,0.8235294,0.32588238,0.9470588,0.0,0.1,0.0,0.1,0.32235295,0.0,0.01764706,0.5364706,0.1,0.41411766,0.074117646,0.0,0.3745098,0.0,0.5011765,0.0
268,0.9929412,0.8929412,0.8858824,0.8929412,0.8929412,0.79176474,0.88431376,0.20235294,0.9894118,0.8929412,0.80470586,0.20941177,0.0,0.0,0.7270588,0.99799263,0.5576471,0.9470588,0.9964706,0.061809603,0.1,0.28039217,0.030733475,0.9929412,0.9964706,0.1,0.1,0.34273148,1.0,0.26235294,0.0,0.9964706,0.8964706,0.92941177,0.8929412,0.9894118,0.88941175,0.8188235,0.88941175,0.1,0.1,0.0,0.27294117,0.58000004,1.0,0.8929412,0.0,0.14235294,0.0,0.1,0.26862746,0.55058825,0.9,0.9,0.1,0.25882354,0.0,0.1,0.6141177,0.52588236,0.0,0.09999998,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.88941175,0.65686274,0.8964706,0.8964706,0.8929412,0.8929412,0.8929412,0.0,0.9894118,0.6317647,0.1,0.1,0.59411764,0.9682353,0.12470588,0.22,0.0,0.1,0.82941175,0.099999994,0.04235294,0.35764706,0.1,0.43529412,0.46,0.049411766,0.0,0.0,0.21529412,0.0
269,0.9047059,0.8929412,0.43882355,0.8929412,0.7517647,0.9929412,0.88431376,0.3011765,0.8964706,0.8929412,0.8858824,0.1,0.0,0.0,0.8929412,0.23333335,0.0,0.9929412,0.4211765,0.061809603,0.23058824,0.8960784,0.2542629,0.9929412,0.9964706,0.26941177,0.1,1.0,1.0,0.9929412,0.049411766,0.8964706,0.9717647,0.9929412,0.39882353,0.67176473,0.9894118,0.07058824,0.25882354,0.1,0.1,0.1,0.88941175,0.8929412,0.7529412,0.8929412,0.0,0.75529414,0.0,0.1,0.70392156,0.7094118,0.6,0.6741177,0.28705883,0.0,0.0,0.1,0.79058826,0.85058826,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.88941175,0.89607847,0.8964706,0.6141177,0.9894118,0.9929412,0.88941175,0.1,0.88941175,0.8929412,0.26941177,0.1,0.6964706,0.44588235,0.64000005,0.7952941,0.1,0.6858824,0.79058826,1.0,0.64235294,0.68941176,0.1,0.91882354,0.7811765,0.5011765,0.0,0.0,0.10941176,0.02745098
270,0.26588237,0.33529413,0.52235293,0.8929412,0.44941178,0.9929412,0.88431376,0.1,0.88941175,0.8929412,0.8858824,0.1,0.1,0.1,0.8929412,0.09999999,0.1,0.9435294,0.24117649,0.061809603,0.9894118,0.92004865,1.0,0.9929412,0.80941176,0.9894118,0.1,1.0,1.0,0.9929412,0.79764706,0.14470589,0.28705883,0.8929412,0.0,0.0,0.8929412,0.0,0.1,0.0,0.1,0.1,0.88941175,0.16235295,0.14588235,0.8929412,0.0,0.8964706,0.1,0.0,0.099999994,0.8964706,0.3035294,0.45176473,0.58000004,0.1,0.0,0.1,0.8929412,0.8964706,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.88941175,0.89607847,0.2647059,0.0,0.9894118,0.8929412,0.88941175,0.1835294,0.88941175,0.9929412,0.92235297,0.16,0.92235297,0.7694118,0.8929412,0.9894118,0.2517647,0.4211765,0.13058823,0.9,0.88941175,0.9894118,0.5235294,0.9929412,0.7035294,0.88941175,0.0,0.0,0.82235295,0.83137256
271,0.37882355,0.33882353,0.8858824,0.8929412,0.8929412,0.9929412,0.8921569,0.1,0.88941175,0.8929412,0.43176472,0.1,0.1,0.1,0.7564706,0.0,0.1,0.0917647,0.8835294,0.061809603,0.9894118,0.15490197,1.0,0.9929412,0.1,0.9894118,0.0,1.0,0.79732007,0.34235296,0.88941175,0.0,0.1,0.8929412,0.0,0.0,0.9894118,0.0,0.1,0.0,0.7458824,0.8482353,0.88941175,0.1,0.1,0.77411765,0.7764706,0.5611765,0.0,0.22941178,0.099999994,0.8964706,0.3035294,0.45176473,0.7482353,0.1,0.0,0.1,0.8929412,0.8964706,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.88941175,0.89607847,0.0,0.1,0.88941175,0.8929412,0.88941175,0.8929412,0.9894118,0.68235296,0.9929412,0.53764707,0.9929412,0.5047059,0.8929412,0.8929412,0.9470588,0.9082353,0.0,0.9,0.8929412,0.85882354,0.9152941,0.9929412,0.17058824,0.88941175,0.0,0.65128815,0.8964706,0.99215686
272,0.9,0.8929412,0.8929412,0.9,0.8929412,0.9929412,0.88431376,0.5976471,0.31764707,0.6882353,0.0,0.1,0.1,0.1,0.03176471,0.09999999,0.1,0.1,0.1,0.061809603,0.31176472,0.1,1.0,0.9929412,0.1,0.5976471,0.1,0.82508445,0.09143771,0.1,0.88941175,0.0,0.1,0.8929412,0.0,0.0,0.87647057,0.0,0.1,0.0,0.8964706,0.9,0.43058825,0.0,0.1,0.0,0.9929412,0.1564706,0.4164706,0.88941175,0.099999994,0.8964706,0.0,0.32588238,0.9929412,0.1,0.0,0.1,0.8929412,0.8964706,0.1,0.09999998,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.88941175,0.38627452,0.0,0.1,0.7835294,0.8929412,0.8929412,0.36,0.88941175,0.1,0.82235295,0.9929412,0.6576471,0.0,0.8929412,0.8929412,0.85764706,0.9929412,0.0,0.40196082,0.40941176,0.121176474,0.1,0.9929412,0.1,0.5294118,0.0,0.956555,0.46235296,0.90588236
273,0.59294116,0.9929412,0.37764707,0.38117647,0.9929412,0.84000003,0.7431373,0.9,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.09999999,0.1,0.1,0.1,0.061809603,0.1,0.1,0.9797531,0.9929412,0.1,0.1,0.0,0.07606481,0.09143771,0.1,0.6070588,0.1,0.0,0.9929412,0.1,0.0,0.23058824,0.0,0.0,0.1,0.44117647,0.38588238,0.0,0.1,0.1,0.1,0.8929412,0.1,0.8964706,0.8364706,0.099999994,0.85058826,0.1,0.1,0.8964706,0.1,0.0,0.1,0.8929412,0.6882353,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.7941176,0.0,0.1,0.1,0.49058825,0.55058825,0.2682353,0.0,0.7729412,0.1,0.028235296,0.9929412,0.1,0.0,0.8611765,0.51882356,0.1764706,0.7094118,0.0,0.0,0.0,0.1,0.1,0.54117644,0.1,0.0,0.0,0.956555,0.0,0.0
274,0.0,0.20941177,0.0,0.0,0.50941175,0.14235294,0.0,0.79764706,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.09999999,0.1,0.0,0.1,0.061809603,0.1,0.1,0.3640668,0.25882354,0.1,0.1,0.1,0.07606481,0.09143771,0.1,0.024705883,0.1,0.0,0.9329412,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.33882353,0.1,0.6741177,0.69529414,0.099999994,0.5294118,0.1,0.1,0.8929412,0.1,0.0,0.1,0.6494118,0.48352945,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.03882353,0.0,0.0,0.0,0.0,0.1,0.0,0.8929412,0.1,0.0,0.25764707,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.6820452,0.0,0.0
275,0.0,0.1,0.0,0.0,0.1,0.0,0.09999999,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.09999999,0.1,0.0,0.0,0.061809603,0.1,0.0,0.030733475,0.0,0.1,0.1,0.1,0.07606481,0.0,0.1,0.0,0.1,0.0,0.32588238,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.33529413,0.1,0.0,0.1,0.1,0.32588238,0.099999994,0.34588236,0.1,0.1,0.8929412,0.1,0.0,0.1,0.5047059,0.18705882,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0
276,0.0,0.1,0.0,0.1,0.1,0.0,0.09999999,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.09999999,0.1,0.0,0.0,0.061809603,0.1,0.0,0.030733475,0.1,0.1,0.1,0.1,0.07606481,0.09143771,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.099999994,0.028235296,0.1,0.1,0.8929412,0.1,0.0,0.1,0.27882355,0.003529412,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.035601843,0.1,0.0
277,0.0,0.1,0.0,0.1,0.1,0.1,0.09999999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.030733475,0.0,0.1,0.1,0.1,0.07606481,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.099999994,0.0,0.1,0.1,0.6635294,0.1,0.0,0.1,0.16941176,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.099999994,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.035601843,0.1,0.0
278,0.0,0.1,0.1,0.1,0.1,0.0,0.09999999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.030733475,0.0,0.1,0.1,0.1,0.07606481,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.099999994,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.099999994,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.035601843,0.1,0.0
279,0.1,0.1,0.0,0.1,0.1,0.1,0.09999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022371149,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.099999994,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,0.1,0.1,0.1,0.0,0.1,0.1,0.09999999,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.09999999,0.1,0.0,0.1,0.061809603,0.0,0.1,0.030733475,0.0,0.0,0.0,0.1,0.07606481,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.09999998,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.099999994,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.035601843,0.0,0.0
281,0.1,0.1,0.1,0.0,0.1,0.1,0.09999999,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999,0.1,0.1,0.1,0.061809603,0.0,0.0,0.030733475,0.0,0.0,0.0,0.1,0.07606481,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.09999998,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.01982719,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.099999994,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.035601843,0.1,0.0
282,0.1,0.1,0.1,0.0,0.0,0.0,0.09999999,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999,0.1,0.1,0.1,0.061809603,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.07606481,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.099999994,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.09999998,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,0.1,0.1,0.1,0.0,0.0,0.1,0.09999999,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999,0.1,0.1,0.1,0.061809603,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.07606481,0.0,0.0,0.1,0.1,0.1,0.1,0.86588234,0.1,0.1,0.0,0.1,0.1,0.26235294,0.0,0.11058824,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.099999994,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.09999998,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.099999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
